"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-05","0.00","85","95","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-06",,"82","90",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-07",,"84","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-08",,"80","89",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-09",,"80","87","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-10","0.00","83","90","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-11",,"85","92","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-12","0.00","85","93",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-13","0.00","83","93",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-14","0.00","85","92","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-15","0.00","85","92","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-16","0.00","86",,"80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-17",,"84","92","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-18","0.00","85","93","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-19",,"85",,"79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-20","0.00","82","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-21","0.51","79","88","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-22","0.00","78","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-23","0.00","76","87","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-24","0.00","79","88","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-25","0.00","79","90","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-26","0.00","80","88","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-27","0.00","80","90","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-28","0.00","79","88","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-29","0.00","79","89","70"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-30","0.00","81","90","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-10-31","0.00","80","90","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-01","0.00","79","89","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-02",,"81","90","70"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-03",,"76","88",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-04",,"76","80","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-05","0.00","78","87","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-06","0.00","76","87",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-07","0.00","75","85","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-08","0.00","77","88",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-09","0.00","78","90","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-10","0.00","79","89","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-11","0.00","79","87","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-12",,"78","83","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-13","0.12","78","85","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-14","0.00","77","84","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-15","0.28","74","78",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-16","0.08","74","82","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-17","0.00","76","85","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-18","0.00","77","88","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-19","0.00","76","85","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-20","0.00","77","85",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-21","0.00","74","84","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-22","0.00","72","86",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-23","0.00","73","85","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-24","0.00","72","83","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-25","0.00","72","83","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-26","0.00","73","83","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-27","0.00","72","83","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-28","0.00","68",,"58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-29","0.00","68","83","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-11-30","0.00","70","83","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-02","0.00","71","83","61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-03","0.00","70","83","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-04","0.00","71","84",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-05","0.00","71","83","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-06","0.00","70",,"61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-07","0.00","70","81","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-08","0.00","72","82","61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-09","0.00","73","85","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-10","0.00","72","85","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-11","0.00","72","84","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-12","0.00","76","85","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-13","0.16","68",,
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-14","0.01","64","74","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-15","0.00","67","76","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-16","0.00","67","77","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-17","0.00","68","80","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-18","0.00","67","80","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-19","0.00","68","78","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-20","0.00","69","81","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-21","0.00","70","81","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-22","0.00","66","81","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-23","0.00","67","79","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-24","0.00","65","79","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-25","0.00","66","78","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-26","0.00","67","80","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-27","0.00","66","81","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-28","0.00","64","80","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-29","0.00","65","77","55"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-30","0.00","63","78","52"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1987-12-31","0.00","62","79","52"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-01","0.00","66","78","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-02","0.00","65","78","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-03","0.00","67","81","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-04","0.00","67","80","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-05","0.00","68","81","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-06","0.00","67","80","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-07","0.00","68","82","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-08","0.00","67","79","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-09","0.00","64","78","55"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-10","0.00","65","78","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-11","0.00","65",,"56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-12","0.00","67","81","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-13","0.00","69","82",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-14","0.00","69","80","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-15","0.00","70","83","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-16","0.00","71","84","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-17","0.00","67","79",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-18","0.00","65","78","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-19","0.00","64","79","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-20","0.00","65",,"54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-21","0.00","67","81",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-22","0.00","68","85","55"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-23","0.00","69","84","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-24","0.00","68","83","56"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-25","0.00","66",,"58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-26","0.00","65","77",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-27","0.00","62","76","51"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-28","0.00","65","78","50"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-29","0.00","64","80","51"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-30","0.00","66","81","52"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-01-31","0.00","66",,
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-01","0.00","66","82","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-02","0.00","68","82","53"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-03","0.00","67","81","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-04","0.00","66","83",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-05","0.00","69","85","54"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-06","0.00","68","85","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-07","0.00","71","87","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-08","0.00","72","86","58"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-09","0.00","72","89","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-10","0.00","70","89","61"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-11","0.00","74","90","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-12","0.00","74","88","59"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-13","0.00","75","92","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-14","0.00","76","87","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-15","0.00","75","87","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-16",,"75",,"68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-17","0.24","74","86","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-18","0.00","72","85",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-19","0.00","74","86","57"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-20","0.00","72","86","60"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-21","0.00","76","87","64"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-22","0.00","78","90","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-23","0.01","77","86",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-24","1.38","74","86","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-25","0.00","75","84",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-26","0.00","73","84","63"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-27","0.00","77","88","62"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-28","0.00","80","92","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-02-29","0.00","82",,"74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-01",,"76","92",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-02","0.00","78","87","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-03","0.00","75","89","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-04","0.00","77","88","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-05","0.00","77","89",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-06","0.00","83","93","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-07","0.00","83","94","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-08",,"81","91","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-09","0.00","80","89","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-10","0.00","83","94","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-11",,"83","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-12","0.00","79","90","70"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-13","0.00","80","94",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-14","1.30","77","92","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-15","0.04","78","91","67"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-16","0.00","83","93","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-17","0.00","84","98","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-18",,"85","99",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-19","0.07","80","89","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-20","0.00","80","91","70"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-21","0.00","79","91","66"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-22","0.00","77","90",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-23","0.00","82","94","65"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-24","0.00","82","95","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-25","0.00","84","98",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-26","0.00","86","98","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-27",,"84","96","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-28","0.00","83","95",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-29","0.00","82","95","68"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-30","0.00","83",,"71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-03-31","0.00","84",,
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-01","0.00","87","98","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-02","0.00","86","96","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-03","0.00","87",,"78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-04","0.00","87","101","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-05","0.00","87","102","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-06","0.00","88","104","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-07","0.00","88","102","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-08","0.00","86","101","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-09","0.00","88","99","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-10","0.00","89",,"79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-11","0.00","88","101","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-12","0.00","91","104","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-13","0.00","89","105","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-14",,"88",,
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-15",,"84","94",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-16",,"83","97","71"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-17","0.00","83","90",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-18","0.00","83","94",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-19","0.00","85","95","73"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-20",,"84","97","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-21","0.08","86",,"74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-22","0.00","77","89",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-23","0.16","81","92","69"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-24","0.00","84","91",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-25","0.00","87","96","80"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-26","0.00","84","90","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-27","0.00","87",,"78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-28",,"89","101",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-29","0.12","81","89","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-04-30","0.00","83","92","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-01","0.00","84","92","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-02","0.00","86","94","75"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-03",,"85","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-04","0.00","85","95","77"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-05","0.00","88","98","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-06","0.00","88","99",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-07","0.00","88","98","79"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-08","0.00","89","96","76"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-09","0.00","89","96",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-10","0.00","91","96","85"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-11","0.00","90","97","85"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-12","0.00","88","97",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-13",,"85","97",
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-14","0.00","84","91","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-15","0.00","86","94","81"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-16","0.12","81","85","74"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-17","1.93","83","90","72"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-18","0.00","86","94","78"
"IN024141500","CALCUTTA DUM DUM, IN","22.65","88.45","6.0","1988-05-19","0.00","84","93",
